Forum.id|Person.id|joinDate
274877907394|21990232555554|2011-11-18T05:11:03.246+0000
412316860867|19791209299992|2011-09-09T01:24:11.246+0000
549755814359|10995116277769|2011-06-26T21:40:48.087+0000
549755814359|15393162788868|2011-06-05T06:06:00.416+0000
549755814360|15393162788868|2011-07-22T02:10:47.742+0000
549755814365|10995116277769|2011-09-29T07:16:26.102+0000
687194767838|10995116277769|2011-11-12T23:56:06.639+0000
549755814367|15393162788868|2011-08-02T11:13:40.533+0000
481036337632|10995116277769|2011-04-17T12:50:39.672+0000
481036337632|10995116277802|2011-04-28T02:21:28.844+0000
481036337632|10995116277818|2011-05-02T20:09:14.372+0000
68719477217|2199023255611|2010-06-16T02:22:57.912+0000
68719477217|2199023255637|2010-05-20T00:33:49.105+0000
68719477217|4398046511141|2010-07-12T03:53:03.514+0000
68719477217|10995116277769|2011-02-14T10:41:24.263+0000
68719477217|10995116277789|2010-12-24T16:01:25.547+0000
68719477217|13194139533378|2011-04-14T02:34:34.804+0000
68719477217|15393162788868|2011-04-21T08:49:40.081+0000
68719477217|19791209299992|2011-09-27T21:27:47.913+0000
343597384162|4398046511141|2011-04-19T19:42:37.002+0000
343597384162|10995116277769|2011-11-03T17:07:00.670+0000
343597384162|10995116277789|2011-08-14T23:03:34.530+0000
343597384162|15393162788868|2011-05-29T03:18:24.992+0000
343597384162|19791209299992|2011-10-24T01:54:53.289+0000
687194767843|13194139533378|2011-11-09T15:15:18.453+0000
412316860900|2199023255611|2011-04-01T09:14:25.942+0000
412316860900|2199023255637|2011-11-11T02:23:21.160+0000
412316860900|10995116277789|2011-04-30T10:30:46.396+0000
206158430693|10995116277769|2011-05-01T08:38:11.384+0000
206158430693|10995116277789|2011-05-07T21:25:23.121+0000
206158430693|15393162788868|2011-10-15T15:15:24.918+0000
549755814374|4398046511141|2011-08-30T23:07:29.684+0000
549755814374|13194139533378|2011-09-27T02:32:17.788+0000
549755814374|15393162788868|2011-06-19T01:36:38.025+0000
549755814375|2199023255637|2011-06-21T22:44:18.204+0000
549755814375|10995116277789|2011-07-01T02:13:28.550+0000
549755814375|13194139533378|2011-10-01T23:42:09.415+0000
549755814375|15393162788868|2011-11-01T08:29:30.527+0000
549755814375|19791209299992|2011-11-19T00:42:25.379+0000
68719477224|13194139533378|2011-09-18T06:34:54.807+0000
68719477224|19791209299992|2011-11-10T23:16:19.041+0000
137438953961|2199023255637|2010-12-02T20:58:37.787+0000
137438953961|10995116277789|2011-04-28T14:27:15.150+0000
687194767850|4398046511141|2011-11-17T06:53:17.522+0000
687194767850|13194139533378|2011-10-29T06:20:28.736+0000
687194767850|15393162788868|2011-11-06T22:43:10.294+0000
618475291115|2199023255611|2011-11-07T19:45:21.830+0000
618475291115|10995116277769|2011-08-25T19:58:19.468+0000
618475291115|15393162788868|2011-11-11T13:53:50.826+0000
206158430700|2199023255637|2010-10-08T08:06:15.572+0000
206158430700|10995116277769|2011-06-20T13:48:14.093+0000
206158430700|19791209299992|2011-10-13T22:38:54.378+0000
687194767853|4398046511141|2011-11-03T18:19:10.631+0000
687194767853|10995116277769|2011-10-24T14:31:40.071+0000
687194767853|15393162788868|2011-10-26T21:43:24.644+0000
137438953966|2199023255611|2010-12-19T04:53:30.355+0000
137438953966|4398046511141|2011-06-22T08:34:37.569+0000
137438953966|10995116277769|2011-05-05T08:23:16.771+0000
137438953966|10995116277789|2011-11-14T00:36:34.221+0000
137438953966|13194139533378|2011-05-13T23:45:19.938+0000
137438953966|15393162788868|2011-05-27T11:45:16.102+0000
549755814383|10995116277789|2011-07-24T02:43:00.608+0000
549755814383|13194139533378|2011-10-16T02:14:29.148+0000
549755814383|15393162788868|2011-10-20T00:44:20.235+0000
206158430705|4398046511141|2011-02-13T07:03:22.875+0000
206158430705|10995116277769|2011-03-16T11:51:09.090+0000
206158430705|10995116277789|2011-10-27T06:26:03.109+0000
412316860914|2199023255637|2011-08-06T08:11:57.007+0000
412316860914|4398046511141|2011-10-24T15:50:02.872+0000
412316860914|10995116277789|2011-04-08T02:49:03.061+0000
412316860914|13194139533378|2011-06-10T04:23:08.141+0000
687194767859|4398046511141|2011-10-31T08:16:23.605+0000
687194767859|10995116277769|2011-11-12T11:37:05.764+0000
206158430708|2199023255637|2011-07-25T03:21:18.765+0000
206158430708|13194139533378|2011-07-18T21:32:45.132+0000
618475291125|2199023255611|2011-10-21T16:03:05.338+0000
618475291125|4398046511141|2011-08-24T09:19:44.428+0000
618475291125|10995116277769|2011-11-03T19:25:49.067+0000
618475291125|10995116277789|2011-10-04T05:46:14.572+0000
618475291125|13194139533378|2011-11-04T23:11:40.673+0000
618475291125|15393162788868|2011-08-17T22:14:18.332+0000
412316860918|2199023255611|2011-02-15T21:04:37.624+0000
412316860918|2199023255637|2011-06-29T09:08:41.088+0000
412316860918|4398046511141|2011-09-08T14:43:51.143+0000
412316860918|10995116277769|2011-07-16T21:11:20.329+0000
412316860918|10995116277789|2011-03-15T21:37:03.668+0000
412316860918|13194139533378|2011-10-16T17:49:29.614+0000
412316860918|15393162788868|2011-10-21T03:36:31.945+0000
412316860918|19791209299992|2011-11-16T08:07:19.594+0000
343597384183|4398046511126|2011-01-01T21:45:50.365+0000
343597384183|10995116277769|2011-01-26T12:23:22.634+0000
137438953978|4398046511168|2010-07-11T20:06:25.463+0000
137438953978|6597069766742|2010-10-07T15:46:45.062+0000
137438953978|8796093022240|2010-11-25T03:00:35.520+0000
137438953978|10995116277769|2011-01-31T06:00:42.423+0000
137438953978|15393162788868|2011-04-23T17:54:04.545+0000
137438953978|17592186044508|2011-06-07T04:51:11.344+0000
137438953978|21990232555554|2011-11-04T17:18:59.903+0000
137438953979|15393162788868|2011-06-14T15:29:43.167+0000
618475291132|17592186044508|2011-11-07T10:39:56.946+0000
481036337661|4398046511168|2011-08-15T14:45:12.390+0000
481036337661|6597069766742|2011-05-19T03:09:20.668+0000
481036337661|8796093022240|2011-05-27T11:35:00.634+0000
481036337661|10995116277769|2011-09-08T07:21:46.923+0000
481036337661|15393162788868|2011-08-20T22:52:33.507+0000
481036337661|17592186044508|2011-07-28T18:45:16.153+0000
343597384190|4398046511168|2011-10-15T02:56:14.367+0000
343597384190|8796093022240|2010-12-15T20:14:41.360+0000
343597384190|10995116277769|2011-05-14T16:27:47.413+0000
343597384190|15393162788868|2011-11-07T05:04:40.473+0000
206158430719|4398046511168|2010-11-26T19:28:48.376+0000
206158430719|8796093022240|2011-01-03T07:04:52.646+0000
206158430719|10995116277769|2011-11-10T19:53:49.292+0000
206158430719|17592186044508|2011-08-31T00:11:02.625+0000
412316860928|4398046511168|2011-07-19T08:05:09.932+0000
412316860928|8796093022240|2011-10-08T10:11:58.676+0000
412316860928|15393162788868|2011-04-27T19:00:12.336+0000
412316860928|17592186044508|2011-08-17T12:24:10.167+0000
687194767874|10995116277769|2011-11-16T04:36:12.765+0000
618475291139|4398046511168|2011-11-09T04:03:32.057+0000
618475291139|6597069766742|2011-11-17T11:49:40.313+0000
618475291139|10995116277769|2011-09-18T09:48:45.809+0000
618475291139|15393162788868|2011-10-19T23:11:21.127+0000
549755814404|15393162788868|2011-10-23T23:47:37.326+0000
549755814404|17592186044508|2011-09-08T11:53:44.849+0000
618475291141|4398046511168|2011-10-30T22:26:20.664+0000
618475291141|6597069766742|2011-08-26T01:36:04.136+0000
618475291141|8796093022240|2011-10-12T07:11:38.971+0000
618475291141|10995116277769|2011-09-09T15:08:38.619+0000
618475291141|15393162788868|2011-09-08T15:30:47.173+0000
618475291141|17592186044508|2011-11-03T10:19:48.165+0000
343597384198|15393162788868|2011-07-24T12:56:55.419+0000
343597384199|4398046511168|2011-10-15T22:52:14.043+0000
343597384199|6597069766742|2011-03-27T14:54:57.793+0000
343597384199|8796093022240|2011-03-15T23:13:28.072+0000
343597384199|21990232555554|2011-11-09T22:05:33.621+0000
618475291145|4398046511168|2011-10-09T06:03:55.889+0000
618475291145|6597069766742|2011-09-29T20:39:34.859+0000
618475291145|8796093022240|2011-10-21T13:01:06.889+0000
618475291145|10995116277769|2011-11-04T22:44:07.322+0000
618475291145|17592186044508|2011-10-24T05:45:38.735+0000
412316860938|4398046511168|2011-04-16T19:06:09.971+0000
412316860938|6597069766742|2011-09-30T04:19:21.288+0000
412316860938|8796093022240|2011-05-16T03:46:55.543+0000
412316860938|15393162788868|2011-10-29T22:38:44.813+0000
206158430731|4398046511168|2011-08-20T02:50:57.828+0000
206158430731|6597069766742|2010-12-20T18:26:41.188+0000
206158430731|8796093022240|2011-02-14T09:05:18.226+0000
206158430731|17592186044508|2011-07-27T21:35:04.441+0000
274877907468|6597069766742|2011-03-20T15:24:05.963+0000
274877907468|8796093022240|2011-01-12T20:22:25.080+0000
274877907468|17592186044508|2011-11-02T23:35:42.604+0000
549755814413|4398046511168|2011-07-14T08:33:15.628+0000
549755814413|8796093022240|2011-10-28T12:52:59.729+0000
549755814413|15393162788868|2011-11-10T08:35:54.291+0000
618475291150|6597069766742|2011-11-07T07:47:26.600+0000
618475291150|15393162788868|2011-10-22T04:05:13.614+0000
481036337680|2199023255593|2011-04-21T08:49:40.081+0000
481036337680|4398046511168|2011-04-06T09:41:58.747+0000
481036337680|4398046511181|2011-04-26T21:06:54.550+0000
481036337680|4398046511185|2011-04-23T17:54:04.545+0000
481036337680|6597069766684|2011-04-15T10:55:21.044+0000
481036337680|8796093022228|2011-04-14T09:58:13.588+0000
481036337680|10995116277761|2011-04-08T05:04:02.490+0000
481036337680|10995116277762|2011-04-21T06:09:18.183+0000
481036337680|10995116277769|2011-05-01T15:33:16.657+0000
481036337680|10995116277802|2011-04-25T12:33:29.614+0000
481036337680|13194139533330|2011-04-14T11:54:53.577+0000
481036337680|15393162788895|2011-05-30T23:49:36.390+0000
481036337680|15393162788955|2011-05-11T16:16:53.592+0000
481036337680|17592186044423|2011-06-05T06:06:00.416+0000
481036337680|17592186044456|2011-06-12T11:12:50.148+0000
481036337680|17592186044508|2011-05-30T05:48:17.655+0000
481036337680|19791209299992|2011-10-02T18:56:12.813+0000
481036337680|19791209300014|2011-10-06T20:00:34.266+0000
481036337680|19791209300024|2011-09-07T12:53:43.226+0000
481036337680|21990232555554|2011-11-04T09:35:57.114+0000
481036337680|21990232555604|2011-10-14T01:55:58.298+0000
687194767911|10995116277769|2011-11-13T07:59:34.250+0000
687194767911|15393162788955|2011-11-05T16:35:31.979+0000
618475291186|10995116277802|2011-09-29T03:49:51.463+0000
618475291186|15393162788868|2011-09-07T12:53:43.226+0000
137438954040|4398046511173|2010-07-10T01:42:48.778+0000
137438954040|4398046511185|2010-07-11T20:06:25.463+0000
137438954040|6597069766742|2010-10-07T18:29:52.984+0000
137438954040|8796093022240|2010-11-27T15:03:21.306+0000
137438954040|15393162788868|2011-04-06T09:41:58.747+0000
137438954040|17592186044509|2011-06-29T22:52:32.050+0000
137438954040|19791209299992|2011-09-23T21:37:37.795+0000
137438954040|21990232555554|2011-10-25T15:58:58.232+0000
343597384249|4398046511185|2011-05-16T21:53:15.376+0000
343597384249|8796093022240|2011-10-08T01:39:58.734+0000
687194767930|4398046511173|2011-11-04T10:11:13.473+0000
687194767930|6597069766742|2011-11-11T16:17:45.796+0000
687194767930|17592186044509|2011-11-05T12:29:39.203+0000
137438954043|4398046511173|2011-03-07T13:50:14.972+0000
137438954043|4398046511185|2011-09-15T07:15:18.931+0000
137438954043|8796093022240|2011-01-06T23:00:03.166+0000
412316860988|4398046511173|2011-06-11T11:12:33.246+0000
412316860988|4398046511185|2011-02-15T15:51:32.485+0000
412316860988|6597069766742|2011-06-08T11:32:32.257+0000
412316860988|8796093022240|2011-03-21T20:25:47.034+0000
412316860988|15393162788868|2011-04-06T14:20:53.171+0000
412316860988|17592186044509|2011-07-24T00:59:04.533+0000
618475291197|4398046511185|2011-11-08T18:37:27.339+0000
274877907518|4398046511173|2011-09-01T13:01:32.726+0000
274877907518|19791209299992|2011-11-14T23:55:26.981+0000
481036337727|4398046511185|2011-09-02T10:51:55.033+0000
481036337727|8796093022240|2011-09-04T12:07:02.222+0000
481036337727|15393162788868|2011-08-11T05:13:47.876+0000
481036337727|17592186044509|2011-09-09T23:26:20.271+0000
481036337727|19791209299992|2011-10-10T01:09:01.694+0000
481036337727|21990232555554|2011-11-13T13:57:49.915+0000
206158430784|4398046511173|2011-06-02T13:42:42.737+0000
206158430784|4398046511185|2011-10-02T22:22:37.091+0000
206158430784|6597069766742|2010-10-21T22:55:47.057+0000
206158430784|15393162788868|2011-07-08T13:41:28.786+0000
206158430784|17592186044509|2011-10-29T18:10:16.909+0000
206158430785|4398046511185|2011-03-19T09:49:52.270+0000
206158430785|6597069766742|2011-03-14T22:05:57.539+0000
206158430785|8796093022240|2011-04-17T01:39:27.143+0000
206158430785|15393162788868|2011-06-18T22:07:32.869+0000
549755814466|8796093022240|2011-06-29T03:03:00.413+0000
549755814466|15393162788868|2011-07-08T21:54:55.328+0000
549755814466|17592186044509|2011-10-23T19:57:54.711+0000
412316860995|8796093022240|2011-05-01T02:24:22.769+0000
412316860995|15393162788868|2011-09-14T23:52:24.511+0000
412316860995|17592186044509|2011-08-18T23:43:49.780+0000
412316860995|21990232555554|2011-11-05T11:15:15.707+0000
206158430788|4398046511173|2011-01-11T07:03:17.518+0000
206158430788|6597069766742|2011-10-29T00:35:11.511+0000
206158430788|8796093022240|2011-03-15T03:58:06.039+0000
206158430788|15393162788868|2011-04-15T04:55:23.184+0000
206158430788|21990232555554|2011-10-29T10:03:36.131+0000
206158430789|4398046511185|2010-12-06T08:30:59.573+0000
206158430789|8796093022240|2011-02-04T08:27:10.359+0000
206158430789|21990232555554|2011-10-29T19:52:37.226+0000
481036337734|8796093022240|2011-08-19T05:05:47.122+0000
481036337734|17592186044509|2011-10-14T07:02:35.818+0000
687194767943|4398046511173|2011-10-13T03:34:21.319+0000
687194767943|4398046511185|2011-10-13T04:41:24.148+0000
412316861000|4398046511173|2011-10-03T09:39:39.276+0000
412316861000|8796093022240|2011-03-30T21:24:39.758+0000
343597384265|4398046511173|2011-02-21T22:11:13.629+0000
343597384265|4398046511185|2011-09-01T13:58:29.574+0000
343597384265|8796093022240|2011-07-22T22:42:01.446+0000
618475291210|6597069766742|2011-11-17T01:40:12.445+0000
618475291210|19791209299992|2011-11-14T06:38:39.803+0000
687194767947|6597069766742|2011-10-12T18:15:45.882+0000
687194767947|8796093022240|2011-09-30T14:58:20.020+0000
687194767947|19791209299992|2011-11-07T10:38:09.998+0000
687194767947|21990232555554|2011-11-14T14:03:18.524+0000
68719477324|4398046511126|2010-07-15T21:39:36.365+0000
68719477324|4398046511173|2010-06-27T01:29:27.168+0000
68719477324|4398046511181|2010-06-23T18:08:11.190+0000
68719477324|6597069766684|2010-09-21T11:18:44.590+0000
68719477324|6597069766716|2010-10-04T04:24:44.640+0000
68719477324|10995116277789|2010-12-05T19:50:43.246+0000
68719477324|10995116277802|2010-12-12T07:30:23.114+0000
68719477324|10995116277803|2011-02-02T14:35:42.304+0000
68719477324|13194139533328|2011-03-14T09:59:18.420+0000
68719477324|13194139533364|2011-03-10T13:21:28.171+0000
68719477324|21990232555618|2011-11-14T17:53:46.042+0000
206158430797|4398046511126|2010-10-20T08:16:41.939+0000
206158430797|4398046511181|2010-09-10T07:03:36.438+0000
206158430797|6597069766684|2010-11-06T06:31:20.017+0000
206158430797|6597069766716|2011-08-16T15:21:45.350+0000
206158430797|10995116277802|2011-02-11T05:05:36.504+0000
206158430797|10995116277803|2011-09-10T03:51:53.890+0000
206158430797|13194139533328|2011-09-28T12:38:35.030+0000
206158430797|13194139533364|2011-09-02T13:40:18.903+0000
137438954062|4398046511126|2011-06-08T14:35:38.677+0000
137438954062|6597069766716|2010-11-08T04:26:10.633+0000
137438954062|10995116277789|2011-07-28T11:36:54.481+0000
137438954062|10995116277802|2011-03-20T11:22:56.779+0000
137438954062|13194139533328|2011-09-13T09:05:18.055+0000
549755814479|4398046511173|2011-08-09T16:33:43.801+0000
549755814479|10995116277789|2011-11-12T11:24:00.104+0000
549755814479|10995116277802|2011-07-19T10:30:17.332+0000
549755814479|13194139533364|2011-11-11T12:59:00.518+0000
343597384272|4398046511173|2011-08-28T19:15:09.453+0000
343597384272|4398046511181|2011-10-30T11:10:38.034+0000
343597384272|6597069766684|2011-04-14T17:04:39.783+0000
343597384272|10995116277802|2011-08-31T17:13:27.791+0000
343597384272|13194139533328|2011-04-30T03:41:29.566+0000
274877907537|4398046511126|2011-07-06T16:51:25.095+0000
274877907537|4398046511181|2011-11-12T04:21:26.254+0000
274877907537|10995116277802|2011-02-13T17:08:39.532+0000
274877907537|13194139533364|2011-09-22T23:02:18.330+0000
618475291219|10995116277789|2011-09-02T09:04:48.088+0000
618475291219|10995116277803|2011-11-18T23:21:00.613+0000
618475291219|13194139533364|2011-09-18T06:25:48.401+0000
343597384276|4398046511181|2011-10-10T11:41:06.198+0000
343597384276|10995116277789|2011-08-01T01:37:27.474+0000
343597384276|10995116277802|2011-10-27T18:00:54.187+0000
343597384276|13194139533328|2011-03-28T04:22:24.631+0000
687194767957|4398046511126|2011-11-19T19:57:24.548+0000
137438954070|4398046511126|2010-09-23T02:42:30.977+0000
137438954070|6597069766684|2011-01-14T22:57:31.547+0000
137438954070|10995116277802|2011-04-25T22:19:13.538+0000
137438954070|13194139533364|2011-04-23T09:43:50.231+0000
274877907547|4398046511126|2010-11-12T12:56:55.356+0000
274877907547|4398046511173|2011-09-01T11:14:35.095+0000
274877907547|4398046511181|2011-04-16T20:20:00.789+0000
274877907547|6597069766684|2011-05-23T04:22:34.938+0000
274877907547|10995116277789|2011-07-09T05:20:31.720+0000
274877907547|10995116277802|2011-05-31T15:32:18.881+0000
274877907547|10995116277803|2011-04-02T12:22:57.199+0000
274877907547|13194139533364|2011-06-09T22:30:00.854+0000
343597384284|4398046511173|2011-09-03T19:04:56.946+0000
343597384284|4398046511181|2011-08-10T17:48:05.787+0000
343597384284|6597069766684|2011-03-29T04:05:22.640+0000
343597384284|10995116277802|2011-09-10T03:21:21.690+0000
343597384284|10995116277803|2011-02-04T05:01:00.170+0000
343597384284|13194139533328|2011-10-17T10:22:08.484+0000
343597384284|13194139533364|2011-10-16T04:58:58.909+0000
618475291229|6597069766684|2011-08-24T20:05:39.743+0000
618475291229|6597069766716|2011-08-11T18:25:17.373+0000
618475291229|10995116277789|2011-09-30T20:46:42.056+0000
618475291229|10995116277802|2011-08-24T22:41:16.249+0000
618475291229|10995116277803|2011-11-04T05:25:46.951+0000
618475291229|13194139533328|2011-11-03T20:24:56.389+0000
412316861023|4398046511181|2011-07-25T17:30:08.899+0000
412316861023|6597069766716|2011-11-17T11:51:01.435+0000
412316861023|10995116277789|2011-04-23T08:29:36.453+0000
412316861023|10995116277803|2011-06-04T16:37:46.147+0000
618475291232|4398046511126|2011-09-30T16:12:30.643+0000
618475291232|4398046511173|2011-10-26T22:04:05.555+0000
618475291232|10995116277802|2011-09-17T01:45:22.057+0000
618475291232|13194139533328|2011-11-02T22:02:27.862+0000
618475291232|13194139533364|2011-10-05T21:53:22.901+0000
609|10995116277769|2011-02-01T13:03:42.620+0000
609|10995116277802|2011-01-05T05:55:58.500+0000
137438954082|10995116277769|2011-05-28T18:10:40.305+0000
137438954082|10995116277802|2011-07-10T03:08:04.484+0000
614|10995116277769|2011-02-05T12:44:22.374+0000
614|10995116277802|2011-08-15T05:48:06.241+0000
343597384295|10995116277769|2011-03-21T16:54:28.975+0000
343597384295|10995116277802|2011-09-25T00:06:24.440+0000
274877907560|10995116277802|2011-02-11T13:28:44.595+0000
412316861033|10995116277769|2011-08-30T00:19:14.703+0000
343597384298|10995116277802|2011-06-29T16:27:33.375+0000
206158430827|10995116277769|2011-10-29T07:18:43.309+0000
206158430827|10995116277802|2011-10-31T08:05:48.669+0000
68719477359|10995116277769|2011-08-27T22:44:19.642+0000
68719477359|10995116277802|2011-08-13T20:43:29.316+0000
274877907569|10995116277769|2011-02-19T15:05:20.278+0000
618475291256|10995116277769|2011-11-14T12:18:58.502+0000
68719477369|2199023255611|2010-06-06T04:22:04.932+0000
68719477369|8796093022240|2010-11-22T11:41:09.078+0000
68719477369|10995116277761|2011-01-07T14:10:21.711+0000
68719477369|13194139533348|2011-03-20T14:08:59.370+0000
68719477369|13194139533378|2011-03-29T16:04:24.424+0000
68719477369|15393162788955|2011-05-05T14:25:44.007+0000
68719477369|21990232555554|2011-11-10T18:07:33.084+0000
687194767994|2199023255628|2011-11-14T17:53:46.042+0000
687194767994|10995116277803|2011-11-17T18:18:30.157+0000
343597384315|10995116277769|2011-01-27T21:33:37.360+0000
343597384315|15393162788868|2011-04-21T06:09:18.183+0000
206158430845|4398046511168|2010-10-07T18:29:52.984+0000
206158430845|4398046511185|2010-10-07T15:46:45.062+0000
206158430845|17592186044456|2011-06-20T06:09:58.386+0000
343597384318|4398046511185|2011-09-07T06:47:55.469+0000
343597384318|17592186044456|2011-10-18T13:20:09.473+0000
343597384319|17592186044456|2011-07-26T07:26:42.187+0000
618475291265|4398046511168|2011-09-05T14:31:13.109+0000
618475291265|4398046511185|2011-11-13T00:56:21.393+0000
618475291265|17592186044456|2011-10-22T09:50:51.161+0000
618475291266|4398046511168|2011-11-03T01:57:58.089+0000
618475291266|4398046511185|2011-09-15T18:52:13.185+0000
481036337796|17592186044456|2011-08-29T16:06:23.915+0000
343597384325|4398046511185|2011-05-10T04:36:52.237+0000
343597384325|17592186044456|2011-09-28T13:24:45.372+0000
274877907590|4398046511168|2010-12-04T11:28:23.548+0000
274877907590|17592186044456|2011-11-02T23:59:57.015+0000
549755814536|4398046511168|2011-11-01T01:03:35.414+0000
412316861065|17592186044456|2011-06-23T14:48:00.789+0000
618475291274|4398046511168|2011-11-11T17:28:41.865+0000
343597384331|4398046511168|2011-11-03T13:30:29.378+0000
343597384331|4398046511185|2011-02-26T02:35:33.105+0000
618475291276|4398046511185|2011-08-29T19:28:11.562+0000
618475291276|17592186044456|2011-11-03T01:04:43.380+0000
343597384333|4398046511185|2011-04-28T04:20:29.779+0000
481036337806|94|2011-06-17T08:01:18.442+0000
481036337806|6597069766716|2011-06-17T08:35:59.701+0000
481036337806|8796093022216|2011-06-16T18:27:45.673+0000
481036337806|10995116277769|2011-06-14T16:13:07.876+0000
481036337806|17592186044430|2011-06-15T19:24:48.495+0000
549755814546|4398046511181|2011-07-11T08:13:29.602+0000
549755814546|15393162788895|2011-07-26T21:43:41.558+0000
137438954134|17592186044456|2011-06-20T16:58:57.565+0000
137438954134|21990232555554|2011-10-30T12:30:58.919+0000
206158430871|2199023255628|2010-09-21T11:18:44.590+0000
206158430871|4398046511181|2010-10-10T13:34:37.489+0000
206158430871|6597069766716|2010-10-07T07:05:38.035+0000
206158430871|6597069766738|2010-09-21T08:31:01.991+0000
206158430871|10995116277802|2010-12-10T06:08:16.160+0000
206158430871|13194139533328|2011-03-03T11:05:47.421+0000
206158430871|15393162788868|2011-04-15T10:55:21.044+0000
206158430871|17592186044443|2011-06-13T20:33:46.415+0000
549755814553|2199023255628|2011-07-26T20:18:30.322+0000
549755814553|4398046511181|2011-09-23T06:13:07.264+0000
549755814553|6597069766716|2011-07-12T20:37:26.267+0000
549755814553|6597069766738|2011-10-14T01:56:33.513+0000
618475291291|2199023255628|2011-10-27T08:41:14.862+0000
618475291291|6597069766738|2011-09-28T18:42:09.229+0000
618475291291|10995116277802|2011-08-22T06:20:12.102+0000
618475291291|13194139533328|2011-11-12T01:36:05.116+0000
481036337821|2199023255628|2011-06-06T16:28:32.334+0000
481036337821|6597069766716|2011-07-19T12:51:25.615+0000
481036337821|6597069766738|2011-07-08T01:40:48.738+0000
481036337821|10995116277802|2011-10-07T19:43:25.877+0000
549755814558|2199023255628|2011-08-29T05:20:21.357+0000
549755814558|6597069766716|2011-11-01T07:41:06.813+0000
549755814558|10995116277802|2011-09-12T17:57:10.538+0000
618475291295|4398046511181|2011-11-06T18:06:00.788+0000
618475291295|10995116277802|2011-10-03T02:38:51.844+0000
618475291295|13194139533328|2011-11-16T00:23:51.806+0000
687194768032|4398046511181|2011-11-05T19:00:56.262+0000
687194768032|6597069766716|2011-11-01T00:03:48.594+0000
687194768032|10995116277802|2011-11-14T08:13:38.754+0000
687194768033|6597069766716|2011-11-16T04:55:45.581+0000
549755814562|6597069766716|2011-06-28T10:34:22.979+0000
549755814562|6597069766738|2011-11-06T05:57:42.532+0000
549755814562|17592186044443|2011-08-25T15:00:43.959+0000
618475291299|6597069766738|2011-10-15T06:43:00.836+0000
618475291299|10995116277802|2011-10-22T03:29:21.479+0000
549755814565|6597069766716|2011-09-20T23:46:38.787+0000
549755814565|10995116277802|2011-07-28T13:33:26.275+0000
549755814565|13194139533328|2011-09-30T16:16:22.350+0000
549755814565|17592186044443|2011-08-27T07:47:17.197+0000
343597384359|2199023255628|2011-08-07T08:35:41.334+0000
343597384359|4398046511181|2011-09-25T19:48:54.573+0000
343597384359|6597069766716|2011-01-25T03:33:05.047+0000
549755814568|21990232555554|2011-11-19T22:57:10.070+0000
